feature,importance_gain,importance_split
ccaja_ahorro_delta_3,166.46520254015923,21
ctarjeta_master_delta_3,165.89911943674088,19
slope_mcaja_ahorro_adicional_3_window,165.8508116900921,62
ccajas_otras,164.1512785255909,26
slope_Master_msaldodolares_6_window,160.58747470378876,35
slope_mcaja_ahorro_adicional_2_window,160.03283959627151,56
mcheques_emitidos,158.2594803571701,18
catm_trx_other_delta_2,157.2964991927147,69
cempleadores_delta_3,156.82132476568222,29
slope_mtarjeta_master_descuentos_12_window,156.10753268003464,53
ccajas_extracciones_delta_3,148.79479563236237,44
cpayroll_trx_delta_3,148.2137073278427,56
cseguro_accidentes_personales_delta_4,148.03306394815445,31
ccaja_ahorro_delta_4,146.82803539931774,28
cforex_sell_delta_4,145.15933939814568,49
mcaja_ahorro_adicional,144.3545664846897,47
ccajas_extracciones_delta_4,143.0151345729828,41
ctarjeta_master_delta_2,142.12865221500397,33
Visa_mpagosdolares,141.6538217663765,38
ctarjeta_debito_delta_2,140.55206948518753,38
ccheques_emitidos_delta_4,137.57079577445984,13
catm_trx_other,136.26639026403427,34
slope_minversion_ratio_3_window,131.47444707155228,24
ccaja_ahorro_delta_2,130.84094494581223,18
ctarjeta_visa_delta_4,130.03150045871735,28
Master_mconsumosdolares,128.89018177986145,14
slope_mpayroll2_12_window,128.08838984370232,41
ccajas_extracciones_delta_2,123.47870603203773,50
minversion2,122.49728032946587,29
slope_mpagodeservicios_12_window,117.55766224861145,36
slope_mprestamos_prendarios_2_window,114.57329760491848,26
slope_mtarjeta_visa_descuentos_3_window,112.96353152394295,39
Master_mpagado,108.0539903640747,25
ctarjeta_master_debitos_automaticos_delta_4,105.79978370666504,23
ccaja_seguridad_delta_4,102.76203489303589,21
cforex_sell_delta_3,101.39897936582565,28
slope_Master_mconsumosdolares_3_window,101.18086597323418,20
cempleadores_delta_2,100.96559756994247,34
slope_minversion_ratio_2_window,100.69289955496788,37
cforex_sell_delta_2,99.2469807267189,22
slope_mprestamos_hipotecarios_6_window,97.62024104595184,27
mforex_sell,97.14241260290146,30
slope_Master_madelantopesos_12_window,96.9936249256134,9
mtarjeta_visa_descuentos,92.77131444215775,31
slope_minversion1_pesos_12_window,85.580985724926,40
cprestamos_hipotecarios,83.80470889806747,12
Visa_delinquency,80.99868071079254,28
cdias_mora_promedio,79.43565493822098,15
ctarjeta_visa_descuentos_delta_3,79.36519968509674,27
slope_mcheques_depositados_3_window,77.06303256750107,17
cseguro_vida_delta_3,75.84005507826805,30
minversion1_pesos,75.6309906244278,25
ctarjeta_master_debitos_automaticos,74.76153901219368,25
cplazo_fijo_delta_3,74.63008230924606,25
slope_minversion2_12_window,71.6303198337555,21
cforex_delta_2,71.19795352220535,22
ccheques_emitidos,70.97559976577759,8
slope_Master_mconsumosdolares_2_window,70.1515281200409,17
slope_minversion1_pesos_6_window,69.06364113092422,21
slope_Master_msaldodolares_2_window,67.49083262681961,19
TC_Total_mpagosdolares,66.37435120344162,22
slope_mcheques_depositados_2_window,65.96972930431366,11
slope_mpagodeservicios_6_window,65.43890082836151,21
slope_minversion1_dolares_12_window,61.596150040626526,12
slope_Master_msaldodolares_3_window,61.18966522812843,17
Master_msaldodolares,61.17927801609039,8
cprestamos_prendarios_delta_3,59.78022661805153,13
cseguro_vida_delta_4,59.75446167588234,24
Visa_Finiciomora,57.170422077178955,17
slope_mtarjeta_visa_descuentos_2_window,57.043856114149094,21
ctarjeta_visa_descuentos_delta_4,53.79728823900223,17
ctarjeta_master_debitos_automaticos_delta_2,53.46975535154343,27
ccajas_depositos_delta_2,52.7476963698864,31
tsin_inversiones,51.89132323861122,7
ctarjeta_master_descuentos_delta_3,51.57564750313759,10
slope_mcajeros_propios_descuentos_3_window,51.320280730724335,19
cdiversificacion_financiera_delta_4,51.09710609912872,16
ctarjeta_master_debitos_automaticos_delta_3,50.61835980415344,27
cplazo_fijo_delta_2,50.25943344831467,11
slope_Master_mpagosdolares_3_window,48.758280634880066,10
cinversion2,48.60978025197983,15
slope_mflujo_cheques_3_window,45.49534225463867,17
minversion_ratio,45.353572726249695,19
slope_Master_mpagosdolares_2_window,44.22221791744232,12
slope_mpagodeservicios_3_window,43.77573984861374,16
slope_Visa_madelantopesos_6_window,41.969849705696106,9
slope_mcheques_emitidos_3_window,41.928189396858215,7
slope_mforex_buy_2_window,41.26499253511429,13
slope_minversion2_6_window,41.196713507175446,11
cforex,41.0635199546814,9
slope_mflujo_cheques_2_window,40.927686274051666,10
cseguro_vivienda_delta_4,39.5254325568676,22
ccajas_depositos_delta_4,38.86428052186966,22
slope_mpagodeservicios_2_window,38.86371245980263,9
ccaja_seguridad_delta_3,35.26083716750145,9
slope_mcajeros_propios_descuentos_2_window,34.90128582715988,10
cseguro_auto,34.58169877529144,17
slope_mtarjeta_master_descuentos_6_window,33.10772863030434,19
Master_Finiciomora,32.385379791259766,8
slope_mcheques_emitidos_6_window,32.03155863285065,9
slope_mcheques_emitidos_2_window,31.76340115070343,5
mflujo_cheques,31.634223878383636,6
ctarjeta_master_descuentos_delta_4,31.14275711774826,7
slope_minversion2_3_window,30.675882160663605,14
tsin_transacciones_mes,29.001899480819702,5
slope_minversion1_dolares_6_window,28.978764355182648,4
ccaja_seguridad_delta_2,28.85706925392151,5
ccajas_depositos_delta_3,28.56470814347267,22
slope_mprestamos_hipotecarios_3_window,28.40282291173935,14
TC_Total_delinquency,26.98017719388008,9
slope_Visa_madelantopesos_12_window,26.888636827468872,11
slope_minversion2_2_window,24.20023787021637,10
slope_mforex_buy_3_window,23.747610986232758,13
cseguro_vivienda_delta_3,23.346318304538727,12
slope_mprestamos_hipotecarios_2_window,22.760109841823578,6
slope_mcheques_emitidos_rechazados_12_window,21.92525887489319,18
cseguro_accidentes_personales_delta_3,21.00501173734665,13
ccheques_depositados_delta_4,20.667958110570908,10
mcheques_depositados,20.49204510450363,7
Master_cadelantosefectivo_delta_4,18.83653962612152,4
slope_minversion1_dolares_2_window,17.456767320632935,3
slope_mcheques_emitidos_rechazados_2_window,17.0279803276062,2
slope_mcheques_depositados_rechazados_6_window,16.721579551696777,2
slope_minversion1_pesos_2_window,14.989475429058075,8
cforex_buy,14.816329717636108,2
tmora_total,14.0401132106781,6
ctarjeta_master_descuentos_delta_2,13.613349795341492,5
cforex_buy_delta_3,13.324995040893555,6
slope_Visa_madelantodolares_12_window,12.729758083820343,2
slope_minversion1_pesos_3_window,12.666481912136078,10
cprestamos_prendarios_delta_4,11.781576812267303,7
ccajeros_propios_descuentos_delta_4,11.558810889720917,7
talta_mora,11.468305051326752,5
cforex_sell,11.438480973243713,5
Visa_cadelantosefectivo_delta_4,10.629199981689453,1
ccheques_depositados_rechazados_delta_2,10.399330258369446,2
Visa_cadelantosefectivo_delta_3,10.198690176010132,2
ccheques_depositados,10.070099830627441,1
ctarjeta_visa_descuentos_delta_2,10.019721120595932,8
mforex_buy,9.97171813249588,2
ccheques_emitidos_rechazados_delta_4,9.960049629211426,1
ctarjeta_master_descuentos,9.641169548034668,2
ccheques_depositados_delta_2,9.586245119571686,5
cforex_buy_delta_4,9.120087414979935,3
mcajeros_propios_descuentos,8.820126056671143,2
cseguro_vivienda_delta_2,8.662390887737274,7
cseguro_accidentes_personales_delta_2,8.401296019554138,10
slope_mcheques_depositados_rechazados_3_window,8.379956245422363,3
ccajeros_propios_descuentos_delta_3,7.8110271692276,5
Master_mpagosdolares,7.800686895847321,5
slope_mtarjeta_master_descuentos_2_window,7.400631934404373,6
slope_mtarjeta_master_descuentos_3_window,7.158640027046204,4
mpagodeservicios,6.770618915557861,4
ccajeros_propios_descuentos_delta_2,6.705186903476715,6
slope_mplazo_fijo_pesos_12_window,6.603430986404419,5
ccajas_depositos,6.061739832162857,4
slope_Master_madelantodolares_12_window,5.488639831542969,1
tsin_sueldo_mes,5.475059986114502,1
cseguro_auto_delta_4,5.401129901409149,5
minversion1_dolares,4.861135840415955,2
cliente_vip_delta_4,4.159739971160889,1
slope_Master_madelantopesos_3_window,4.078030109405518,1
cseguro_auto_delta_3,3.7194199562072754,4
cprestamos_hipotecarios_delta_4,3.3920620679855347,4
slope_Visa_madelantopesos_3_window,3.163180112838745,1
cseguro_vida_delta_2,3.0250279307365417,4
cpagodeservicios_delta_2,2.820525050163269,4
slope_mcuenta_corriente_adicional_12_window,2.3206899166107178,2
Master_cadelantosefectivo_delta_2,2.257819890975952,1
Master_cadelantosefectivo_delta_3,2.236288011074066,2
slope_mcheques_emitidos_rechazados_6_window,2.2030200958251953,1
ccheques_depositados_delta_3,2.1925950050354004,3
cpayroll2_trx_delta_3,1.8443229794502258,2
cpagodeservicios,1.7631160020828247,2
cinversion1_delta_4,1.6928290128707886,2
slope_mplazo_fijo_pesos_6_window,1.5562100410461426,1
cinversion1_delta_3,1.5269449949264526,2
cliente_vip_delta_3,1.491189956665039,1
cprestamos_prendarios_delta_2,1.4869259595870972,2
cinversion2_delta_2,1.4290730357170105,2
Visa_cadelantosefectivo_delta_2,1.3385299444198608,1
cforex_buy_delta_2,1.3322700262069702,1
ctarjeta_visa_descuentos,1.3112000226974487,2
slope_minversion1_dolares_3_window,1.2816599607467651,1
slope_mpayroll2_3_window,1.2164360284805298,2
slope_mcuenta_corriente_adicional_2_window,1.0414999723434448,1
cinversion1,0.9788370132446289,1
ccheques_emitidos_delta_2,0.9264020025730133,2
cinversion2_delta_4,0.8018239736557007,1
mplazo_fijo_pesos,0.6966320276260376,1
mpayroll2,0.6863870024681091,1
slope_mcheques_emitidos_rechazados_3_window,0.6831420063972473,1
slope_mplazo_fijo_pesos_3_window,0.6741039752960205,1
mcuenta_corriente_adicional,0.6483389735221863,1
cinversion2_delta_3,0.6477280259132385,1
cprestamos_hipotecarios_delta_2,0.5763980150222778,1
TC_Total_Finiciomora,0.48147401213645935,1
mtarjeta_master_descuentos,0.43644699454307556,1
TC_Total_cadelantosefectivo,0.0,0
TC_Total_madelantopesos,0.0,0
Master_delinquency,0.0,0
cliente_antiguedad_delta_2,0.0,0
cliente_vip_delta_2,0.0,0
slope_mcheques_depositados_rechazados_2_window,0.0,0
Visa_madelantodolares,0.0,0
Visa_madelantopesos,0.0,0
cliente_antiguedad_delta_4,0.0,0
tvip_baja_actividad,0.0,0
tsolo_tarjetas,0.0,0
cpayroll2_trx_delta_4,0.0,0
slope_mplazo_fijo_pesos_2_window,0.0,0
ccheques_depositados_rechazados_delta_4,0.0,0
ccajeros_propios_descuentos,0.0,0
ccuenta_corriente_delta_4,0.0,0
slope_mpayroll2_2_window,0.0,0
TC_Total_madelantodolares,0.0,0
Visa_cadelantosefectivo,0.0,0
Master_madelantopesos,0.0,0
Master_madelantodolares,0.0,0
Master_cadelantosefectivo,0.0,0
cinversion1_delta_2,0.0,0
slope_Master_madelantopesos_2_window,0.0,0
slope_Master_madelantodolares_2_window,0.0,0
slope_Visa_madelantodolares_6_window,0.0,0
ccuenta_corriente_delta_2,0.0,0
mcheques_depositados_rechazados,0.0,0
slope_mcuenta_corriente_adicional_3_window,0.0,0
ccheques_emitidos_rechazados,0.0,0
slope_Visa_madelantopesos_2_window,0.0,0
cpayroll2_trx_delta_2,0.0,0
cseguro_auto_delta_2,0.0,0
slope_Visa_madelantodolares_2_window,0.0,0
slope_Master_madelantopesos_6_window,0.0,0
ccheques_depositados_rechazados,0.0,0
slope_Master_madelantodolares_6_window,0.0,0
ccheques_emitidos_rechazados_delta_2,0.0,0
slope_mcuenta_corriente_adicional_6_window,0.0,0
mcheques_emitidos_rechazados,0.0,0
cpagodeservicios_delta_3,0.0,0
cprestamos_hipotecarios_delta_3,0.0,0
ccuenta_corriente_delta_3,0.0,0
cliente_antiguedad_delta_3,0.0,0
slope_mpayroll2_6_window,0.0,0
slope_Master_madelantodolares_3_window,0.0,0
ccheques_depositados_rechazados_delta_3,0.0,0
ccheques_emitidos_rechazados_delta_3,0.0,0
ccheques_emitidos_delta_3,0.0,0
slope_Visa_madelantodolares_3_window,0.0,0
cpayroll2_trx,0.0,0
cpagodeservicios_delta_4,0.0,0
cliente_vip,0.0,0
ccuenta_corriente,0.0,0
