feature,importance_gain,importance_split
mtarjeta_visa_consumo_lag_1,90.11568975448608,12
Master_cconsumos,89.27652025222778,12
slope_cseguro_vivienda_3_window,89.14454889297485,10
slope_TC_Total_msaldototal_3_window,89.07556962966919,10
TC_Total_msaldototal_lag_2,88.88066005706787,11
ctarjeta_visa_transacciones_delta_2,88.35242938995361,12
slope_TC_Total_msaldopesos_3_window,88.07121062278748,10
mtarjeta_visa_consumo_lag_2,86.24398994445801,11
slope_TC_Total_status_2_window,86.05115962028503,5
ctransferencias_emitidas_delta_1,85.55358028411865,12
slope_matm_other_2_window,85.25776052474976,10
Visa_Finiciomora_lag_1,84.70824992656708,19
slope_Master_msaldopesos_2_window,84.68420004844666,13
Master_fultimo_cierre_lag_1,84.428719997406,12
slope_TC_Total_mpagado_2_window,83.7471399307251,10
Master_mconsumospesos_lag_2,83.33509063720703,11
matm_delta_2,83.29855918884277,14
tcuentas_lag_1,82.17685961723328,13
slope_TC_Total_fultimo_cierre_2_window,81.47016906738281,11
ccuenta_debitos_automaticos_delta_1,80.94969081878662,8
ctarjeta_master_delta_1,80.69930076599121,3
ctarjeta_visa_transacciones_lag_2,80.68896961212158,10
canales_activos_delta_1,80.3095703125,9
mrentabilidad_lag_1_1,80.07666063308716,8
slope_Visa_msaldodolares_3_window,79.76861906051636,7
slope_mtarjeta_master_consumo_2_window,79.50108861923218,9
Master_mconsumospesos_delta_1,79.45791053771973,10
slope_cplazo_fijo_2_window,79.17789959907532,11
slope_ctarjeta_visa_transacciones_3_window,78.45595073699951,9
Master_mpagominimo_delta_1,78.44230079650879,13
mcuentas_saldo_delta_1_1,78.42072987556458,10
internet_lag_1,78.15833973884583,11
ctarjeta_debito_lag_2,77.94104027748108,8
slope_ctarjeta_visa_descuentos_3_window,77.77188038825989,13
mcuenta_corriente_delta_1_1,77.7477707862854,6
Visa_msaldodolares,77.5355315208435,7
Master_mpagospesos_lag_2,77.4910295009613,13
mextraccion_autoservicio_lag_2,75.44555997848511,12
Master_mlimitecompra_lag_1,74.35204887390137,7
cmobile_app_trx_lag_2,74.23526048660278,9
ctarjeta_debito_transacciones_lag_2,74.19692063331604,12
TC_Total_mconsumosdolares_lag_1,73.94751012325287,10
ctrx_30d_lag_2,73.89629936218262,10
ccajas_transacciones_delta_2,73.85654973983765,3
Master_msaldopesos_lag_2,73.7717502117157,11
matm_lag_2,73.57202005386353,8
catm_trx_lag_2,73.32020974159241,9
slope_TC_Total_msaldodolares_3_window,71.23568034172058,9
Master_mpagado,70.84373021125793,4
slope_cseguro_accidentes_personales_2_window,70.67330992221832,19
mrentabilidad_annual_lag_1_1,70.47034001350403,5
Visa_mpagado_delta_1,69.83627009391785,11
Master_mlimitecompra_lag_2,69.19805097579956,7
slope_mprestamos_hipotecarios_2_window,69.14923024177551,13
Visa_mfinanciacion_limite_lag_2,69.00060963630676,11
slope_mtarjeta_visa_descuentos_3_window,68.94346046447754,6
ctrx_quarter_delta_1_1,68.8490698337555,7
Master_mpagominimo_lag_2,68.74836921691895,8
mcuentas_saldo_lag_1_1,68.25173020362854,6
slope_Visa_delinquency_3_window,68.22296047210693,5
ccaja_ahorro_lag_1,67.92148017883301,6
ctarjeta_master_transacciones,67.29736042022705,9
slope_Master_msaldototal_2_window,66.28466033935547,10
cprestamos_personales_lag_1,66.10266017913818,10
Master_mpagospesos_delta_2,65.05496978759766,10
cprestamos_personales_delta_2,64.34590005874634,12
cextraccion_autoservicio_delta_1,63.78399038314819,8
slope_TC_Total_mpagosdolares_2_window,63.775399923324585,9
minversion1_pesos_delta_1,62.865689516067505,7
ccaja_ahorro_delta_1,61.946521043777466,6
slope_mtarjeta_visa_consumo_3_window,61.9098801612854,8
cproductos_lag_2,61.49545073509216,9
slope_Master_mpagado_3_window,61.10407996177673,8
slope_ccajeros_propios_descuentos_3_window,60.658639907836914,8
TC_Total_msaldopesos_delta_1_1,60.64959907531738,2
slope_ccaja_seguridad_2_window,59.9609808921814,6
slope_ccaja_ahorro_3_window,59.55107021331787,7
catm_trx_delta_1,58.366039514541626,7
mprestamos_personales_delta_1_1,57.80642890930176,4
Visa_mconsumototal_delta_1,57.626461029052734,6
slope_ccaja_ahorro_2_window,57.61016082763672,7
Master_msaldototal_lag_1,57.60178089141846,3
mrentabilidad_delta_1_1,57.252758502960205,6
mpagomiscuentas_lag_2,56.927220582962036,8
ctarjeta_visa_debitos_automaticos_delta_1,56.445940256118774,9
slope_mcheques_emitidos_2_window,56.44328951835632,7
mcomisiones_mantenimiento_delta_1_1,55.914740562438965,4
cprestamos_prendarios_lag_2,55.886250257492065,12
slope_ctarjeta_master_debitos_automaticos_2_window,54.937440395355225,5
matm_other_lag_2,54.08446955680847,9
matm_other,53.92839956283569,9
ccallcenter_transacciones_delta_2,53.703320384025574,13
cextraccion_autoservicio_lag_1,53.652719497680664,8
Visa_msaldototal_lag_2,53.33726096153259,6
catm_trx_other_lag_2,52.47019004821777,10
usa_app_o_homebanking_delta_1,52.238749742507935,6
uso_tarjeta_ratio_lag_1_1,52.23265886306763,5
slope_minversion2_3_window,51.04095983505249,5
Master_cconsumos_delta_1,50.97094011306763,6
mprestamos_prendarios_delta_1,50.84381949901581,12
Master_msaldototal_lag_2,50.79027843475342,7
slope_cforex_3_window,50.315340518951416,5
mcaja_ahorro_adicional_delta_1,50.2857608795166,6
ctarjeta_debito_delta_1,50.26662039756775,10
mprestamos_personales_lag_2,50.05592966079712,5
TC_Total_msaldodolares,49.58096981048584,8
slope_mplazo_fijo_dolares_2_window,49.135520458221436,5
Master_mpagominimo_delta_2,48.6726496219635,6
cdescubierto_preacordado_lag_1,48.28390121459961,1
TC_Total_mconsumospesos_lag_2,47.38134980201721,7
slope_cpagodeservicios_3_window,47.29754042625427,7
ctransferencias_emitidas_lag_1,47.18400049209595,6
ccajas_transacciones_delta_1,46.59709930419922,1
Master_msaldototal_delta_1,46.480430364608765,8
ctarjeta_master_transacciones_lag_1,45.42770051956177,5
Visa_mfinanciacion_limite_delta_1_1,45.06517028808594,6
Visa_fultimo_cierre_lag_2,45.035980105400085,8
mtarjeta_master_consumo_delta_1,44.996580600738525,5
slope_Visa_mpagosdolares_2_window,44.46001935005188,8
Visa_mpagado_delta_2,44.44600057601929,5
Visa_fechaalta_lag_1_1,44.437570095062256,5
TC_Total_mconsumototal_lag_1,44.36270999908447,4
slope_cplazo_fijo_3_window,44.24697971343994,5
TC_Total_mpagado_lag_1,43.96913957595825,6
slope_Visa_mpagosdolares_3_window,43.84503984451294,6
canales_activos_lag_1,43.836910247802734,4
slope_ccajas_depositos_2_window,43.579161167144775,6
mttarjeta_master_debitos_automaticos_delta_1,43.23344922065735,9
slope_Master_Finiciomora_3_window,43.220120787620544,6
catm_trx_lag_1,43.14419984817505,6
catm_trx_other_delta_2,42.734809160232544,5
Master_msaldopesos_delta_2,42.64445996284485,7
Master_mconsumospesos_delta_2,42.63523006439209,8
mcheques_depositados,42.426700592041016,4
slope_ccajeros_propios_descuentos_2_window,42.21614980697632,6
ccajas_extracciones,42.18036985397339,5
slope_Master_mpagado_2_window,41.959349632263184,5
Master_cconsumos_delta_2,41.86348032951355,6
matm_other_delta_2,41.83812999725342,7
Visa_mpagado_lag_2,41.823440074920654,7
TC_Total_mpagominimo_delta_1_1,41.529459953308105,3
uso_digital_ratio_delta_1_1,41.18968915939331,4
mtarjeta_visa_consumo_delta_1_1,40.95353055000305,7
slope_TC_Total_mpagosdolares_3_window,40.92619967460632,6
cseguro_vida_delta_2,40.64489984512329,13
cpagomiscuentas_delta_1,40.315589427948,4
mautoservicio_delta_1_1,40.204089283943176,6
mtarjeta_master_consumo_delta_2,40.07168936729431,6
ccomisiones_mantenimiento_delta_1_1,40.02557945251465,2
mforex_sell_delta_2,39.97029972076416,3
mactivos_margen_lag_1_1,39.881099700927734,2
Master_msaldototal_delta_2,39.337650299072266,5
mtarjeta_visa_descuentos,39.250059366226196,11
ctransferencias_emitidas_lag_2,38.8874397277832,5
slope_tcallcenter_2_window,38.76355981826782,8
mttarjeta_master_debitos_automaticos_lag_2,38.735520362854004,6
Master_mpagosdolares_delta_2,38.706499099731445,2
cseguro_vivienda_lag_2,38.10296988487244,7
Master_mlimitecompra_lag_1_1,37.94859981536865,2
ctarjeta_visa_delta_1,37.70009994506836,1
matm_other_delta_1,37.52685022354126,6
TC_Total_mpagominimo_lag_1_1,37.488609790802,2
cpayroll_trx_lag_2,37.08766961097717,9
slope_Master_mpagosdolares_3_window,37.00327920913696,4
ctrx_90d_delta_1_1,36.6879997253418,4
slope_Master_msaldototal_3_window,35.98467016220093,5
mplazo_fijo_dolares_delta_1_1,35.79683041572571,3
cextraccion_autoservicio_delta_2,35.67611026763916,6
Visa_mconsumototal_lag_2,35.64669990539551,5
slope_ctarjeta_visa_3_window,35.6387996673584,3
mcomisiones_mantenimiento_lag_1_1,35.52605962753296,4
thomebanking_delta_2,35.33126974105835,7
slope_TC_Total_delinquency_2_window,35.28847074508667,4
TC_Total_fultimo_cierre_lag_1,35.09169960021973,5
Visa_msaldodolares_lag_2,34.98760914802551,5
mpasivos_margen_lag_1_1,34.72620964050293,3
ccuenta_debitos_automaticos_lag_2,34.677810192108154,5
uso_tarjeta_ratio_delta_1_1,34.33653020858765,5
mcaja_ahorro_dolares_delta_1_1,34.02736973762512,5
cinversion2,33.995580077171326,12
Visa_fultimo_cierre_delta_1,33.83197021484375,5
slope_cforex_2_window,33.80676031112671,3
mttarjeta_master_debitos_automaticos_delta_2,33.61498975753784,3
slope_Visa_Finiciomora_3_window,33.394619941711426,4
canales_activos_delta_1_1,33.22125053405762,2
ctarjeta_visa_debitos_automaticos_lag_2,33.124539375305176,4
slope_TC_Total_mlimitecompra_3_window,33.0763795375824,4
TC_Total_Finiciomora_lag_1,32.9727498292923,10
Master_cconsumos_lag_2,32.7777099609375,4
mforex_sell_lag_1,32.26389980316162,3
mpasivos_margen_delta_1_1,32.25460910797119,5
mtarjeta_master_consumo_lag_2,32.13945960998535,9
Master_fultimo_cierre_delta_1,32.0812406539917,4
catm_trx_delta_2,32.02500939369202,5
Master_fechaalta_lag_1_1,31.908199787139893,4
slope_Visa_msaldodolares_2_window,31.89491033554077,5
slope_mcheques_depositados_2_window,31.69554042816162,3
slope_Visa_msaldototal_3_window,31.675570487976074,3
cpayroll_trx_lag_1,31.514310359954834,4
TC_Total_Fvencimiento_lag_1_1,31.231499671936035,3
ccajas_consultas_delta_2,30.843709707260132,4
TC_Total_mconsumosdolares_lag_2,30.83696985244751,5
Visa_mpagospesos_lag_1_1,30.268420219421387,4
cpayroll_trx_delta_2,29.614259719848633,3
ccomisiones_otras_delta_1_1,29.56839942932129,2
Visa_mpagosdolares_delta_1,29.5516300201416,4
mplazo_fijo_dolares_lag_2,29.466909170150757,3
slope_cseguro_vida_3_window,29.148399353027344,4
TC_Total_mconsumototal,29.06980037689209,3
minversion1_pesos_lag_1,28.987539768218994,3
ctarjeta_visa_transacciones_lag_1_1,28.933719158172607,3
cmobile_app_trx,28.486820220947266,3
ccomisiones_mantenimiento_lag_2,28.38029956817627,2
TC_Total_mlimitecompra_lag_1,28.26514959335327,3
cliente_antiguedad_lag_1_1,28.12343978881836,4
ccajas_consultas_lag_2,27.990819454193115,7
mcuenta_debitos_automaticos_delta_1_1,27.838020086288452,4
Master_mfinanciacion_limite_delta_1_1,27.828489303588867,4
mplazo_fijo_dolares_delta_2,27.824971199035645,3
slope_cseguro_accidentes_personales_3_window,27.515480041503906,3
Visa_Fvencimiento_delta_1,27.33823013305664,5
mcaja_ahorro_dolares_lag_1_1,27.167919635772705,5
slope_mforex_sell_3_window,26.551870822906494,3
usa_app_o_homebanking_delta_2,26.172799348831177,4
Visa_Fvencimiento_delta_2,25.78762936592102,4
Visa_cconsumos_delta_1_1,25.66882014274597,4
Master_mpagado_lag_1,25.610079288482666,4
slope_cseguro_auto_2_window,25.485199689865112,6
ccaja_ahorro_delta_2,25.46703004837036,3
mforex_sell_delta_1,25.41720986366272,4
ccaja_ahorro_lag_2,25.360700607299805,2
mtarjeta_visa_descuentos_delta_1,25.15069007873535,3
ctarjeta_debito_transacciones_lag_1_1,25.020190238952637,3
chomebanking_transacciones_lag_1_1,24.874420166015625,2
slope_mcajeros_propios_descuentos_3_window,24.793619632720947,5
ccajas_extracciones_delta_1,24.774430632591248,5
Master_mpagospesos_delta_1_1,24.660449504852295,3
tcallcenter_delta_2,24.609169960021973,4
mcaja_ahorro_lag_1_1,24.33679962158203,2
mtransferencias_emitidas_lag_1_1,24.28767967224121,4
ctrx_30d_delta_1_1,24.149380207061768,4
TC_Total_mpagosdolares,24.10007071495056,4
ctarjeta_visa_debitos_automaticos_delta_2,23.97611951828003,3
TC_Total_mpagado_delta_2,23.853260040283203,4
Master_mconsumospesos_delta_1_1,23.811570167541504,2
Master_msaldodolares_delta_1,23.771990299224854,6
Visa_mpagospesos_delta_1_1,23.545860290527344,3
Visa_mpagosdolares,23.406580448150635,3
ctarjeta_debito_lag_1_1,22.983699798583984,2
slope_Visa_Finiciomora_2_window,22.673919677734375,4
ctarjeta_master_transacciones_delta_1,22.50054955482483,3
TC_Total_fechaalta_lag_1_1,22.34557008743286,3
actividad_total_delta_1_1,22.23745059967041,3
slope_mpagodeservicios_3_window,22.08631992340088,3
ccomisiones_otras_lag_1_1,21.956990242004395,3
slope_cseguro_vida_2_window,21.65085005760193,3
TC_Total_mpagospesos_lag_1_1,21.578500747680664,1
TC_Total_mpagado_lag_2,21.57061004638672,3
Visa_mconsumototal_delta_2,21.07901906967163,2
mttarjeta_visa_debitos_automaticos_lag_1_1,20.860329627990723,3
ctarjeta_master_transacciones_lag_2,20.716790199279785,4
Master_mconsumototal_lag_2,20.69498062133789,2
Master_mpagosdolares_lag_1,20.686989784240723,2
TC_Total_mpagosdolares_delta_1,20.51842975616455,3
TC_Total_cconsumos_lag_1_1,20.491600036621094,1
slope_tcuentas_2_window,20.191800117492676,3
TC_Total_mconsumototal_delta_1,20.0665602684021,3
mcuenta_debitos_automaticos_lag_1_1,20.05981969833374,2
ctarjeta_master_debitos_automaticos_delta_1,20.051290035247803,6
slope_mtarjeta_master_descuentos_3_window,20.04671001434326,2
slope_mforex_sell_2_window,19.813639640808105,2
TC_Total_mlimitecompra_lag_2,19.7012996673584,2
slope_TC_Total_mlimitecompra_2_window,19.476179599761963,4
slope_minversion1_pesos_2_window,19.38612973690033,4
mcuenta_corriente_lag_1_1,19.28818988800049,2
Master_mpagosdolares,19.24148988723755,3
mtransferencias_recibidas_delta_1_1,19.13642978668213,3
ctarjeta_master_debitos_automaticos,18.850929617881775,5
matm_other_lag_1,18.782740116119385,3
active_quarter,18.668699264526367,1
TC_Total_msaldodolares_delta_1,18.555240154266357,2
TC_Total_fultimo_cierre_delta_1,18.50201988220215,3
Visa_msaldodolares_delta_1,18.482110023498535,3
ctrx_90d_lag_1_1,18.36002016067505,2
mpayroll_lag_1_1,18.3533992767334,1
cextraccion_autoservicio_lag_1_1,18.271400451660156,1
Visa_cconsumos_lag_1_1,18.26066017150879,2
mprestamos_prendarios_lag_1,18.192650318145752,4
slope_mcheques_emitidos_3_window,18.007270336151123,2
TC_Total_mpagosdolares_lag_1,17.94152021408081,2
cproductos_lag_1_1,17.93039035797119,2
tmobile_app_delta_1,17.806150436401367,3
mcaja_ahorro_delta_1_1,17.73670983314514,3
active_quarter_delta_2,17.695390224456787,4
tcallcenter_delta_1,17.511329650878906,2
slope_Master_mconsumototal_2_window,17.45143985748291,3
ccuenta_debitos_automaticos_lag_1,17.28024983406067,4
catm_trx_other_lag_1,17.253689765930176,3
ctransferencias_recibidas_delta_1_1,17.044209957122803,2
cmobile_app_trx_lag_1,16.680359840393066,2
Visa_msaldopesos_delta_1_1,16.661999702453613,3
Visa_mconsumosdolares_delta_2,16.452099800109863,2
mcaja_ahorro_adicional_lag_2,16.43496012687683,5
cmobile_app_trx_delta_2,16.40400981903076,3
cplazo_fijo_delta_1,16.24481964111328,2
TC_Total_mpagospesos_delta_1_1,16.10636043548584,2
Visa_mconsumototal,15.887120246887207,2
slope_mtarjeta_visa_descuentos_2_window,15.846020221710205,2
TC_Total_msaldopesos_lag_1_1,15.758199691772461,1
ccajas_transacciones_lag_1,15.575770378112793,2
slope_Visa_mconsumototal_2_window,15.347839832305908,3
actividad_total_lag_1_1,15.1080002784729,3
TC_Total_status,15.054400444030762,1
Master_mpagominimo_delta_1_1,15.049139499664307,2
mcheques_depositados_lag_1,15.044299840927124,4
ccheques_emitidos,14.982149839401245,3
slope_minversion1_pesos_3_window,14.8302001953125,1
slope_Master_delinquency_3_window,14.70984959602356,3
Master_mconsumototal_delta_2,14.603309512138367,2
ctarjeta_visa,14.601099967956543,1
mttarjeta_master_debitos_automaticos_lag_1,14.598609924316406,2
mtarjeta_visa_descuentos_lag_1,14.563260078430176,2
Visa_mpagosdolares_lag_1,14.560239672660828,7
mtarjeta_master_consumo_lag_1,14.06876015663147,3
catm_trx_other,13.927200317382812,2
Visa_mlimitecompra_lag_2,13.661199569702148,1
Visa_mpagominimo_lag_1_1,13.649200439453125,1
Visa_mpagado_lag_1,13.563439846038818,2
slope_mcaja_ahorro_adicional_2_window,13.210819721221924,2
Master_msaldopesos_lag_1_1,13.19320011138916,1
mforex_sell_lag_2,13.146289825439453,2
TC_Total_msaldodolares_lag_2,13.017600059509277,1
slope_ccheques_emitidos_2_window,12.941699981689453,1
cpagomiscuentas_lag_1_1,12.880009889602661,2
ccheques_depositados_delta_1,12.792009830474854,3
cseguro_vivienda,12.76220989227295,2
mtransferencias_recibidas_lag_1_1,12.485109806060791,2
TC_Total_msaldodolares_delta_2,12.451499938964844,1
chomebanking_transacciones_delta_1_1,12.363269805908203,2
TC_Total_mlimitecompra_delta_1_1,12.229700088500977,1
slope_Visa_mconsumototal_3_window,12.203030109405518,2
mcomisiones_otras_delta_1_1,12.127489566802979,2
slope_ccheques_emitidos_3_window,12.097989797592163,2
ctrx_quarter_lag_1_1,11.994000434875488,1
TC_Total_mconsumosdolares_delta_1,11.70048999786377,3
minversion2,11.587499618530273,1
Master_mpagosdolares_lag_2,11.536199569702148,1
cplazo_fijo_delta_1_1,11.501500129699707,1
slope_TC_Total_mconsumototal_3_window,11.429300308227539,2
Master_msaldodolares,11.42317008972168,2
tmobile_app_delta_2,11.4173002243042,1
Visa_mconsumototal_lag_1,11.405930042266846,2
mcomisiones_lag_1_1,11.195099830627441,1
ctarjeta_master_descuentos_delta_2,11.119970083236694,3
slope_ctarjeta_visa_descuentos_2_window,11.110349893569946,2
uso_digital_ratio_lag_1_1,11.080309867858887,2
mcaja_ahorro_adicional,11.07069993019104,3
Visa_mconsumosdolares_lag_1_1,11.067870140075684,2
mprestamos_personales_lag_1_1,10.963399887084961,1
TC_Total_msaldototal_lag_1_1,10.799799919128418,1
ccuenta_debitos_automaticos_delta_1_1,10.727800369262695,1
TC_Total_msaldodolares_lag_1,10.69605016708374,2
Master_mconsumosdolares,10.52750015258789,1
Visa_fultimo_cierre_lag_1_1,10.486300468444824,1
Visa_msaldototal_lag_1_1,10.235300064086914,1
ctransferencias_emitidas_delta_1_1,10.216480016708374,2
mpagomiscuentas_delta_1_1,9.905610084533691,2
TC_Total_delinquency,9.844889640808105,1
tcuentas_lag_2,9.822399973869324,6
TC_Total_status_delta_2,9.768750190734863,1
cplazo_fijo_delta_2,9.675149917602539,1
ccajas_consultas_delta_1_1,9.663410186767578,1
cprestamos_personales_lag_2,9.641649723052979,2
internet_delta_2,9.557819843292236,2
tmobile_app_lag_1,9.530909538269043,1
slope_ctarjeta_master_debitos_automaticos_3_window,9.497079849243164,2
Visa_mconsumosdolares_delta_1_1,9.3400297164917,1
ccajas_transacciones_lag_2,9.265469551086426,1
slope_ccheques_depositados_2_window,9.21757984161377,1
mtarjeta_master_descuentos_delta_2,9.081990003585815,3
slope_cseguro_auto_3_window,9.059670448303223,1
ctarjeta_visa_debitos_automaticos_lag_1_1,8.971759796142578,1
mtransferencias_emitidas_delta_1_1,8.907299995422363,2
Master_mlimitecompra_delta_1_1,8.853839874267578,2
minversion1_dolares_lag_2,8.794090270996094,2
ctarjeta_visa_transacciones_delta_1_1,8.651180267333984,1
Visa_msaldodolares_lag_1,8.632320404052734,1
Master_mpagado_delta_1,8.556700229644775,2
mforex_sell,8.536490440368652,1
minversion1_pesos_delta_2,8.429889917373657,3
ctarjeta_master_debitos_automaticos_lag_1,8.36365008354187,3
Master_Fvencimiento_delta_1,8.291980028152466,2
ctrx_90d_lag_2,8.188730239868164,1
slope_Master_mconsumosdolares_2_window,8.18641996383667,2
slope_mcajeros_propios_descuentos_2_window,8.140439987182617,1
mcheques_emitidos,8.13522982597351,2
mcaja_ahorro_adicional_delta_2,8.054809808731079,3
Master_mconsumosdolares_lag_2,7.979909896850586,2
slope_Master_mpagosdolares_2_window,7.7153000831604,1
ctarjeta_master_debitos_automaticos_lag_2,7.59414005279541,1
Master_msaldopesos_delta_1_1,7.591020107269287,1
slope_Master_mconsumototal_3_window,7.512179851531982,1
usa_app_o_homebanking,7.488800048828125,1
Visa_msaldodolares_delta_1_1,7.472270250320435,2
mforex_sell_lag_1_1,7.209969997406006,1
ccajas_extracciones_lag_2,7.176670074462891,1
minversion1_pesos_lag_1_1,7.16018009185791,1
Master_mpagominimo_lag_1_1,7.11614990234375,1
cprestamos_personales_delta_1,7.10276985168457,2
mextraccion_autoservicio_lag_1_1,7.097219944000244,2
TC_Total_mfinanciacion_limite_delta_1_1,7.079329967498779,2
thomebanking_lag_1,7.074170112609863,1
Master_fultimo_cierre_lag_2,7.0732197761535645,1
slope_mforex_buy_3_window,6.995110034942627,2
ccajas_otras_delta_1,6.96097993850708,1
ccajas_consultas_lag_1,6.902740001678467,1
ccuenta_debitos_automaticos_lag_1_1,6.840410232543945,1
slope_ctarjeta_master_descuentos_3_window,6.627099990844727,1
mpagomiscuentas_lag_1_1,6.524759769439697,1
catm_trx_other_delta_1,6.235569953918457,1
catm_trx_other_lag_1_1,5.963990211486816,1
TC_Total_msaldototal_delta_1_1,5.962069988250732,1
Master_cconsumos_lag_1_1,5.841249942779541,1
Visa_msaldototal_delta_1_1,5.8403401374816895,1
Visa_msaldodolares_delta_2,5.790999889373779,1
mprestamos_prendarios_lag_2,5.696559906005859,1
ccheques_depositados_lag_2,5.669980049133301,2
slope_mcheques_depositados_3_window,5.662980079650879,1
ctarjeta_debito_transacciones_delta_1_1,5.657279968261719,1
cseguro_auto,5.595459938049316,1
Visa_mpagominimo_delta_1_1,5.512249946594238,1
slope_mttarjeta_master_debitos_automaticos_3_window,5.485509872436523,1
Master_fultimo_cierre_lag_1_1,5.470860004425049,1
ccheques_emitidos_delta_2,5.406599998474121,1
active_quarter_lag_2,5.329780101776123,1
TC_Total_msaldodolares_lag_1_1,5.249939918518066,1
TC_Total_mconsumosdolares_delta_2,5.206980109214783,3
Master_msaldodolares_delta_1_1,5.1351399421691895,1
TC_Total_mpagado_delta_1_1,5.110429763793945,1
cproductos_delta_1_1,5.039529800415039,1
Visa_fechaalta_delta_2,5.005519866943359,1
ccaja_ahorro_delta_1_1,4.9948201179504395,1
Master_mpagospesos_lag_1_1,4.831560134887695,1
Visa_mlimitecompra_delta_1_1,4.771369934082031,1
ctrx_60d_lag_1_1,4.733190059661865,1
cextraccion_autoservicio_delta_1_1,4.702509880065918,1
Visa_mpagado_lag_1_1,4.692399978637695,1
thomebanking_delta_1,4.683440208435059,1
mcajeros_propios_descuentos,4.654699802398682,1
ctransferencias_emitidas_lag_1_1,4.551720142364502,1
TC_Total_mconsumosdolares_lag_1_1,4.421850204467773,1
ctarjeta_visa_descuentos_lag_1,4.409379959106445,1
ctrx_30d_lag_1_1,4.392879962921143,1
ctarjeta_master_transacciones_delta_1_1,4.37332010269165,1
ctrx_60d_delta_1_1,4.251110076904297,1
ccallcenter_transacciones_delta_1_1,4.197800159454346,1
Master_cconsumos_delta_1_1,4.164539813995361,1
slope_mpagodeservicios_2_window,4.120359897613525,1
mttarjeta_master_debitos_automaticos,4.1165900230407715,1
mcajeros_propios_descuentos_lag_1,4.111199855804443,1
cseguro_vida_lag_1,4.106659889221191,1
Master_mpagado_delta_2,3.8546299934387207,1
slope_Master_msaldodolares_2_window,3.8538899421691895,1
cprestamos_prendarios_lag_1,3.837230086326599,2
slope_cprestamos_prendarios_2_window,3.809429883956909,1
mextraccion_autoservicio_delta_1_1,3.778330087661743,1
mcheques_depositados_lag_2,3.7584099769592285,1
mcomisiones_delta_1_1,3.70278000831604,1
slope_mcheques_depositados_rechazados_3_window,3.3645501136779785,1
Visa_mlimitecompra_lag_1_1,3.3640201091766357,1
ccallcenter_transacciones_lag_2,2.803950071334839,1
ccajas_depositos_delta_1,2.792649984359741,1
Visa_msaldodolares_lag_1_1,2.7844998836517334,1
mcheques_depositados_delta_1,2.5993900299072266,1
mcheques_emitidos_lag_2,2.549259901046753,1
mprestamos_hipotecarios_delta_2,2.4293999671936035,1
mcheques_emitidos_delta_1,1.897570013999939,1
Master_Finiciomora_delta_2,1.8085999488830566,1
minversion1_pesos_lag_2,1.7699700593948364,1
Visa_Finiciomora_lag_1_1,1.5419000387191772,1
cprestamos_personales_lag_1_1,1.3915899991989136,1
internet_lag_1_1,1.3791199922561646,1
cdescubierto_preacordado_delta_1_1,0.0,0
mcaja_ahorro_adicional_delta_1_1,0.0,0
Visa_delinquency_delta_1,0.0,0
Master_cadelantosefectivo_delta_1,0.0,0
mcaja_ahorro_adicional_lag_1_1,0.0,0
cdescubierto_preacordado_lag_1_1,0.0,0
Master_mconsumototal_delta_1,0.0,0
Master_fechaalta_delta_1,0.0,0
Master_mpagosdolares_delta_1,0.0,0
cdescubierto_preacordado_lag_2,0.0,0
cpagodeservicios_lag_1,0.0,0
mpagodeservicios_lag_1,0.0,0
Visa_cadelantosefectivo_lag_1_1,0.0,0
Visa_cadelantosefectivo_lag_2,0.0,0
TC_Total_cadelantosefectivo_lag_1_1,0.0,0
TC_Total_cadelantosefectivo_lag_2,0.0,0
ctarjeta_master_debitos_automaticos_lag_1_1,0.0,0
Visa_Finiciomora_lag_2,0.0,0
Visa_msaldopesos_lag_1_1,0.0,0
Visa_mconsumospesos_lag_1_1,0.0,0
ccajeros_propios_descuentos_lag_1,0.0,0
slope_mcheques_emitidos_rechazados_2_window,0.0,0
ctarjeta_master_descuentos_lag_1,0.0,0
ccheques_depositados_lag_1,0.0,0
slope_ccheques_depositados_rechazados_2_window,0.0,0
slope_mcheques_depositados_rechazados_2_window,0.0,0
Master_madelantodolares_delta_1,0.0,0
slope_TC_Total_cadelantosefectivo_2_window,0.0,0
cpayroll2_trx_lag_1,0.0,0
mpayroll2_lag_1,0.0,0
ccaja_seguridad_lag_1,0.0,0
cseguro_accidentes_personales_lag_1,0.0,0
cseguro_vivienda_lag_1,0.0,0
cseguro_auto_lag_1,0.0,0
minversion2_lag_1,0.0,0
slope_ccheques_emitidos_rechazados_2_window,0.0,0
minversion1_dolares_lag_1,0.0,0
cinversion1_lag_1,0.0,0
cprestamos_hipotecarios_lag_1,0.0,0
Master_mpagado_lag_1_1,0.0,0
Master_madelantodolares_lag_2,0.0,0
Master_madelantodolares_lag_1_1,0.0,0
Master_madelantopesos_lag_2,0.0,0
Master_madelantopesos_lag_1_1,0.0,0
Visa_status_lag_2,0.0,0
cinversion2_lag_1,0.0,0
slope_Master_madelantopesos_2_window,0.0,0
mplazo_fijo_pesos_lag_1,0.0,0
slope_Visa_cadelantosefectivo_2_window,0.0,0
slope_Visa_madelantodolares_2_window,0.0,0
Visa_delinquency_lag_2,0.0,0
Visa_delinquency_lag_1_1,0.0,0
Master_cadelantosefectivo_lag_2,0.0,0
Master_cadelantosefectivo_lag_1_1,0.0,0
